   SYN1102,     1.699514,    -8.767108,     0.000000 
   SYN1103,     2.379317,    -8.765882,     0.000000 
   SYN1104,     3.059116,    -8.764246,     0.000000 
   SYN1105,     3.738911,    -8.762203,     0.000000 
   SYN1106,     4.418702,    -8.759751,     0.000000 
   SYN1107,     5.098486,    -8.756891,     0.000000 
   SYN1108,     5.778264,    -8.753623,     0.000000 
   SYN1109,     6.458034,    -8.749947,     0.000000 
   SYN1110,     7.137796,    -8.745864,     0.000000 
   SYN1111,    -7.129500,    -8.073134,     0.000000 
   SYN1112,    -6.450524,    -8.076898,     0.000000 
   SYN1113,    -5.771541,    -8.080286,     0.000000 
   SYN1114,    -5.092551,    -8.083298,     0.000000 
   SYN1115,    -4.413556,    -8.085935,     0.000000 
   SYN1116,    -3.734556,    -8.088195,     0.000000 
   SYN1117,    -3.055551,    -8.090079,     0.000000 
   SYN1118,    -2.376543,    -8.091586,     0.000000 
   SYN1119,    -1.697533,    -8.092717,     0.000000 
   SYN1120,    -1.018521,    -8.093470,     0.000000 
   SYN1121,    -0.339507,    -8.093847,     0.000000 
   SYN1122,     0.339507,    -8.093847,     0.000000 
   SYN1123,     1.018521,    -8.093470,     0.000000 
   SYN1124,     1.697533,    -8.092717,     0.000000 
   SYN1125,     2.376543,    -8.091586,     0.000000 
   SYN1126,     3.055551,    -8.090079,     0.000000 
   SYN1127,     3.734556,    -8.088195,     0.000000 
   SYN1128,     4.413556,    -8.085935,     0.000000 
   SYN1129,     5.092551,    -8.083298,     0.000000 
   SYN1130,     5.771541,    -8.080286,     0.000000 
   SYN1131,     6.450524,    -8.076898,     0.000000 
   SYN1132,     7.129500,    -8.073134,     0.000000 
   SYN1133,    -7.121887,    -7.400397,     0.000000 
   SYN1134,    -6.443632,    -7.403843,     0.000000 
   SYN1135,    -5.765372,    -7.406945,     0.000000 
   SYN1136,    -5.087105,    -7.409703,     0.000000 
   SYN1137,    -4.408834,    -7.412116,     0.000000 
   SYN1138,    -3.730559,    -7.414186,     0.000000 
   SYN1139,    -3.052281,    -7.415910,     0.000000 
   SYN1140,    -2.373999,    -7.417290,     0.000000 
   SYN1141,    -1.695715,    -7.418325,     0.000000 
   SYN1142,    -1.017430,    -7.419015,     0.000000 
   SYN1143,    -0.339143,    -7.419360,     0.000000 
   SYN1144,     0.339143,    -7.419360,     0.000000 
   SYN1145,     1.017430,    -7.419015,     0.000000 
   SYN1146,     1.695715,    -7.418325,     0.000000 
   SYN1147,     2.373999,    -7.417290,     0.000000 
   SYN1148,     3.052281,    -7.415910,     0.000000 
   SYN1149,     3.730559,    -7.414186,     0.000000 
   SYN1150,     4.408834,    -7.412116,     0.000000 
   SYN1151,     5.087105,    -7.409703,     0.000000 
   SYN1152,     5.765372,    -7.406945,     0.000000 
   SYN1153,     6.443632,    -7.403843,     0.000000 
   SYN1154,     7.121887,    -7.400397,     0.000000 
   SYN1155,    -7.114954,    -6.727654,     0.000000 
   SYN1156,    -6.437356,    -6.730783,     0.000000 
   SYN1157,    -5.759753,    -6.733599,     0.000000 
   SYN1158,    -5.082145,    -6.736104,     0.000000 
   SYN1159,    -4.404534,    -6.738295,     0.000000 
   SYN1160,    -3.726919,    -6.740174,     0.000000 
   SYN1161,    -3.049301,    -6.741740,     0.000000 
   SYN1162,    -2.371681,    -6.742993,     0.000000 
   SYN1163,    -1.694059,    -6.743933,     0.000000 
   SYN1164,    -1.016436,    -6.744560,     0.000000 
   SYN1165,    -0.338812,    -6.744873,     0.000000 
   SYN1166,     0.338812,    -6.744873,     0.000000 
   SYN1167,     1.016436,    -6.744560,     0.000000 
   SYN1168,     1.694059,    -6.743933,     0.000000 
   SYN1169,     2.371681,    -6.742993,     0.000000 
   SYN1170,     3.049301,    -6.741740,     0.000000 
   SYN1171,     3.726919,    -6.740174,     0.000000 
   SYN1172,     4.404534,    -6.738295,     0.000000 
   SYN1173,     5.082145,    -6.736104,     0.000000 
   SYN1174,     5.759753,    -6.733599,     0.000000 
   SYN1175,     6.437356,    -6.730783,     0.000000 
   SYN1176,     7.114954,    -6.727654,     0.000000 
   SYN1177,    -7.108695,    -6.054905,     0.000000 
   SYN1178,    -6.431690,    -6.057718,     0.000000 
   SYN1179,    -5.754680,    -6.060250,     0.000000 
   SYN1180,    -5.077668,    -6.062502,     0.000000 
   SYN1181,    -4.400652,    -6.064472,     0.000000 
   SYN1182,    -3.723633,    -6.066161,     0.000000 
   SYN1183,    -3.046612,    -6.067569,     0.000000 
   SYN1184,    -2.369589,    -6.068696,     0.000000 
   SYN1185,    -1.692565,    -6.069541,     0.000000 
   SYN1186,    -1.015539,    -6.070104,     0.000000 
   SYN1187,    -0.338513,    -6.070386,     0.000000 
   SYN1188,     0.338513,    -6.070386,     0.000000 
   SYN1189,     1.015539,    -6.070104,     0.000000 
   SYN1190,     1.692565,    -6.069541,     0.000000 
   SYN1191,     2.369589,    -6.068696,     0.000000 
   SYN1192,     3.046612,    -6.067569,     0.000000 
   SYN1193,     3.723633,    -6.066161,     0.000000 
   SYN1194,     4.400652,    -6.064472,     0.000000 
   SYN1195,     5.077668,    -6.062502,     0.000000 
   SYN1196,     5.754680,    -6.060250,     0.000000 
   SYN1197,     6.431690,    -6.057718,     0.000000 
   SYN1198,     7.108695,    -6.054905,     0.000000 
   SYN1199,    -7.103105,    -5.382151,     0.000000 
   SYN1200,    -6.426630,    -5.384649,     0.000000 
   SYN1201,    -5.750151,    -5.386898,     0.000000 
   SYN1202,    -5.073669,    -5.388897,     0.000000 
   SYN1203,    -4.397185,    -5.390647,     0.000000 
   SYN1204,    -3.720699,    -5.392147,     0.000000 
   SYN1205,    -3.044211,    -5.393397,     0.000000 
   SYN1206,    -2.367721,    -5.394398,     0.000000 
   SYN1207,    -1.691230,    -5.395148,     0.000000 
   SYN1208,    -1.014738,    -5.395648,     0.000000 
   SYN1209,    -0.338246,    -5.395898,     0.000000 
   SYN1210,     0.338246,    -5.395898,     0.000000 
   SYN1211,     1.014738,    -5.395648,     0.000000 
   SYN1212,     1.691230,    -5.395148,     0.000000 
   SYN1213,     2.367721,    -5.394398,     0.000000 
   SYN1214,     3.044211,    -5.393397,     0.000000 
   SYN1215,     3.720699,    -5.392147,     0.000000 
   SYN1216,     4.397185,    -5.390647,     0.000000 
   SYN1217,     5.073669,    -5.388897,     0.000000 
   SYN1218,     5.750151,    -5.386898,     0.000000 
   SYN1219,     6.426630,    -5.384649,     0.000000 
   SYN1220,     7.103105,    -5.382151,     0.000000 
   SYN1221,    -7.098183,    -4.709392,     0.000000 
   SYN1222,    -6.422173,    -4.711576,     0.000000 
   SYN1223,    -5.746161,    -4.713542,     0.000000 
   SYN1224,    -5.070148,    -4.715290,     0.000000 
   SYN1225,    -4.394132,    -4.716820,     0.000000 
   SYN1226,    -3.718114,    -4.718131,     0.000000 
   SYN1227,    -3.042095,    -4.719224,     0.000000 
   SYN1228,    -2.366075,    -4.720099,     0.000000 
   SYN1229,    -1.690055,    -4.720755,     0.000000 
   SYN1230,    -1.014033,    -4.721192,     0.000000 
   SYN1231,    -0.338011,    -4.721411,     0.000000 
   SYN1232,     0.338011,    -4.721411,     0.000000 
   SYN1233,     1.014033,    -4.721192,     0.000000 
   SYN1234,     1.690055,    -4.720755,     0.000000 
   SYN1235,     2.366075,    -4.720099,     0.000000 
   SYN1236,     3.042095,    -4.719224,     0.000000 
   SYN1237,     3.718114,    -4.718131,     0.000000 
   SYN1238,     4.394132,    -4.716820,     0.000000 
   SYN1239,     5.070148,    -4.715290,     0.000000 
   SYN1240,     5.746161,    -4.713542,     0.000000 
   SYN1241,     6.422173,    -4.711576,     0.000000 
   SYN1242,     7.098183,    -4.709392,     0.000000 
   SYN1243,    -7.093923,    -4.036629,     0.000000 
   SYN1244,    -6.418317,    -4.038500,     0.000000 
   SYN1245,    -5.742709,    -4.040184,     0.000000 
   SYN1246,    -5.067100,    -4.041681,     0.000000 
   SYN1247,    -4.391490,    -4.042991,     0.000000 
   SYN1248,    -3.715878,    -4.044115,     0.000000 
   SYN1249,    -3.040265,    -4.045051,     0.000000 
   SYN1250,    -2.364652,    -4.045800,     0.000000 
   SYN1251,    -1.689037,    -4.046362,     0.000000 
   SYN1252,    -1.013423,    -4.046736,     0.000000 
   SYN1253,    -0.337808,    -4.046924,     0.000000 
   SYN1254,     0.337808,    -4.046924,     0.000000 
   SYN1255,     1.013423,    -4.046736,     0.000000 
   SYN1256,     1.689037,    -4.046362,     0.000000 
   SYN1257,     2.364652,    -4.045800,     0.000000 
   SYN1258,     3.040265,    -4.045051,     0.000000 
   SYN1259,     3.715878,    -4.044115,     0.000000 
   SYN1260,     4.391490,    -4.042991,     0.000000 
   SYN1261,     5.067100,    -4.041681,     0.000000 
   SYN1262,     5.742709,    -4.040184,     0.000000 
   SYN1263,     6.418317,    -4.038500,     0.000000 
   SYN1264,     7.093923,    -4.036629,     0.000000 
   SYN1265,    -7.090323,    -3.363863,     0.000000 
   SYN1266,    -6.415058,    -3.365421,     0.000000 
   SYN1267,    -5.739792,    -3.366823,     0.000000 
   SYN1268,    -5.064525,    -3.368070,     0.000000 
   SYN1269,    -4.389257,    -3.369161,     0.000000 
   SYN1270,    -3.713988,    -3.370097,     0.000000 
   SYN1271,    -3.038719,    -3.370877,     0.000000 
   SYN1272,    -2.363448,    -3.371501,     0.000000 
   SYN1273,    -1.688178,    -3.371969,     0.000000 
   SYN1274,    -1.012907,    -3.372281,     0.000000 
   SYN1275,    -0.337636,    -3.372437,     0.000000 
   SYN1276,     0.337636,    -3.372437,     0.000000 
   SYN1277,     1.012907,    -3.372281,     0.000000 
   SYN1278,     1.688178,    -3.371969,     0.000000 
   SYN1279,     2.363448,    -3.371501,     0.000000 
   SYN1280,     3.038719,    -3.370877,     0.000000 
   SYN1281,     3.713988,    -3.370097,     0.000000 
   SYN1282,     4.389257,    -3.369161,     0.000000 
   SYN1283,     5.064525,    -3.368070,     0.000000 
   SYN1284,     5.739792,    -3.366823,     0.000000 
   SYN1285,     6.415058,    -3.365421,     0.000000 
   SYN1286,     7.090323,    -3.363863,     0.000000 
   SYN1287,    -7.087381,    -2.691094,     0.000000 
   SYN1288,    -6.412395,    -2.692339,     0.000000 
   SYN1289,    -5.737408,    -2.693461,     0.000000 
   SYN1290,    -5.062420,    -2.694458,     0.000000 
   SYN1291,    -4.387432,    -2.695330,     0.000000 
   SYN1292,    -3.712444,    -2.696079,     0.000000 
   SYN1293,    -3.037454,    -2.696702,     0.000000 
   SYN1294,    -2.362465,    -2.697201,     0.000000 
   SYN1295,    -1.687475,    -2.697575,     0.000000 
   SYN1296,    -1.012485,    -2.697824,     0.000000 
   SYN1297,    -0.337495,    -2.697949,     0.000000 
   SYN1298,     0.337495,    -2.697949,     0.000000 
   SYN1299,     1.012485,    -2.697824,     0.000000 
   SYN1300,     1.687475,    -2.697575,     0.000000 
